Title: Gale2013MORB-9

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 Mg#
5000.00 1083.15 2.048159 3.967789 -17743.289129 0.524875 2.078032 (Ca0.00Mg0.33Fe''0.56Mn0.11Co0.00Ni0.00)2SiO4 32.9074 0 0 0 44.0189 8.30854 14.6547 0.110408 0 0 0
5000.00 1078.15 2.055326 3.971017 -17794.953234 0.526375 2.083043 (Ca0.00Mg0.33Fe''0.56Mn0.11Co0.00Ni0.00)2SiO4 32.8914 0 0 0 44.1328 8.28178 14.5869 0.107172 0 0 0
5000.00 1073.15 2.062162 3.973484 -17843.278952 0.527784 2.087673 (Ca0.00Mg0.33Fe''0.56Mn0.11Co0.00Ni0.00)2SiO4 32.875 0 0 0 44.247 8.25647 14.5174 0.104007 0 0 0
5000.00 1068.15 2.068658 3.975178 -17888.183655 0.529100 2.091914 (Ca0.00Mg0.33Fe''0.56Mn0.11Co0.00Ni0.00)2SiO4 32.8583 0 0 0 44.3617 8.23264 14.4464 0.100912 0 0 0
5000.00 1063.15 2.074802 3.976085 -17929.587065 0.530320 2.095758 (Ca0.00Mg0.33Fe''0.57Mn0.11Co0.00Ni0.00)2SiO4 32.8412 0 0 0 44.4769 8.21028 14.3738 0.0978846 0 0 0
5000.00 1058.15 2.080588 3.976193 -17967.411684 0.531443 2.099196 (Ca0.00Mg0.33Fe''0.57Mn0.11Co0.00Ni0.00)2SiO4 32.8237 0 0 0 44.5924 8.18942 14.2995 0.0949253 0 0 0
5000.00 1053.15 2.086006 3.975491 -18001.583272 0.532465 2.102220 (Ca0.00Mg0.32Fe''0.57Mn0.11Co0.00Ni0.00)2SiO4 32.8059 0 0 0 44.7084 8.17006 14.2236 0.0920328 0 0 0
5000.00 1048.15 2.091048 3.973968 -18032.031401 0.533387 2.104823 (Ca0.00Mg0.32Fe''0.57Mn0.11Co0.00Ni0.00)2SiO4 32.7877 0 0 0 44.8248 8.15221 14.146 0.0892062 0 0 0
5000.00 1043.15 2.095706 3.971616 -18058.690091 0.534204 2.106998 (Ca0.00Mg0.32Fe''0.57Mn0.11Co0.00Ni0.00)2SiO4 32.7691 0 0 0 44.9417 8.1359 14.0669 0.0864445 0 0 0
5000.00 1038.15 2.099972 3.968425 -18081.498557 0.534917 2.108738 (Ca0.00Mg0.32Fe''0.58Mn0.11Co0.00Ni0.00)2SiO4 32.7502 0 0 0 45.0589 8.12112 13.986 0.0837468 0 0 0
5000.00 1033.15 2.103841 3.964389 -18100.402067 0.535522 2.110039 (Ca0.00Mg0.32Fe''0.58Mn0.10Co0.00Ni0.00)2SiO4 32.7309 0 0 0 45.1766 8.10789 13.9035 0.0811122 0 0 0

whitlockite thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula
5000.00 1438.15 0.014335 0.034210 -168.720068 0.004511 0.015197 Ca3(PO4)2
5000.00 1433.15 0.044200 0.105320 -520.471234 0.013911 0.046839 Ca3(PO4)2
5000.00 1428.15 0.071645 0.170450 -844.024441 0.022548 0.075893 Ca3(PO4)2
5000.00 1423.15 0.097512 0.231628 -1149.269980 0.030689 0.103252 Ca3(PO4)2
5000.00 1418.15 0.122064 0.289492 -1439.278247 0.038416 0.129196 Ca3(PO4)2
5000.00 1413.15 0.145062 0.343493 -1711.220258 0.045653 0.153476 Ca3(PO4)2
5000.00 1408.15 0.165959 0.392354 -1958.611982 0.052230 0.175514 Ca3(PO4)2
5000.00 1403.15 0.184178 0.434734 -2174.606887 0.057964 0.194702 Ca3(PO4)2
5000.00 1398.15 0.199389 0.469885 -2355.252164 0.062751 0.210695 Ca3(PO4)2
5000.00 1393.15 0.235252 0.553510 -2780.122636 0.074038 0.248489 Ca3(PO4)2
5000.00 1388.15 0.272254 0.639536 -3218.836212 0.085683 0.287453 Ca3(PO4)2
5000.00 1383.15 0.292236 0.685361 -3456.622209 0.091972 0.308420 Ca3(PO4)2
5000.00 1378.15 0.345992 0.810112 -4094.294718 0.108890 0.365000 Ca3(PO4)2
5000.00 1373.15 0.345992 0.808786 -4096.119333 0.108890 0.364845 Ca3(PO4)2
5000.00 1368.15 0.345992 0.795580 -4114.245945 0.108890 0.492031 Ca3(PO4)2
5000.00 1363.15 0.345992 0.793782 -4116.702431 0.108890 0.490565 Ca3(PO4)2
5000.00 1358.15 0.345992 0.791981 -4119.151605 0.108890 0.489106 Ca3(PO4)2
5000.00 1353.15 0.345992 0.790180 -4121.593507 0.108890 0.487656 Ca3(PO4)2
5000.00 1348.15 0.345992 0.788378 -4124.028179 0.108890 0.486214 Ca3(PO4)2
5000.00 1343.15 0.345992 0.786574 -4126.455659 0.108890 0.484780 Ca3(PO4)2
5000.00 1338.15 0.345992 0.784768 -4128.875989 0.108890 0.483353 Ca3(PO4)2
5000.00 1333.15 0.345992 0.782962 -4131.289207 0.108890 0.481935 Ca3(PO4)2
5000.00 1328.15 0.345992 0.781153 -4133.695354 0.108890 0.480525 Ca3(PO4)2
5000.00 1323.15 0.345992 0.779344 -4136.094468 0.108890 0.479122 Ca3(PO4)2
5000.00 1318.15 0.345992 0.777532 -4138.486589 0.108890 0.477727 Ca3(PO4)2
5000.00 1313.15 0.345992 0.775719 -4140.871755 0.108890 0.476340 Ca3(PO4)2
5000.00 1308.15 0.345992 0.773905 -4143.250006 0.108890 0.474961 Ca3(PO4)2
5000.00 1303.15 0.345992 0.772089 -4145.621380 0.108890 0.473590 Ca3(PO4)2
5000.00 1298.15 0.345992 0.770271 -4147.985914 0.108890 0.472226 Ca3(PO4)2
5000.00 1293.15 0.345992 0.768451 -4150.343648 0.108890 0.470869 Ca3(PO4)2
5000.00 1288.15 0.345992 0.766629 -4152.694620 0.108890 0.469520 Ca3(PO4)2
5000.00 1283.15 0.345992 0.764806 -4155.038866 0.108890 0.468179 Ca3(PO4)2
5000.00 1278.15 0.345992 0.762981 -4157.376424 0.108890 0.466845 Ca3(PO4)2
5000.00 1273.15 0.345992 0.761153 -4159.707332 0.108890 0.465519 Ca3(PO4)2
5000.00 1268.15 0.345992 0.759324 -4162.031627 0.108890 0.464200 Ca3(PO4)2
5000.00 1263.15 0.345992 0.757493 -4164.349346 0.108890 0.462889 Ca3(PO4)2
5000.00 1258.15 0.345992 0.755660 -4166.660525 0.108890 0.461584 Ca3(PO4)2
5000.00 1253.15 0.345992 0.753824 -4168.965200 0.108890 0.460287 Ca3(PO4)2
5000.00 1248.15 0.345992 0.751987 -4171.263409 0.108890 0.458997 Ca3(PO4)2
5000.00 1243.15 0.345992 0.750147 -4173.555186 0.108890 0.457715 Ca3(PO4)2
5000.00 1238.15 0.345992 0.748305 -4175.840569 0.108890 0.456439 Ca3(PO4)2
5000.00 1233.15 0.345992 0.746460 -4178.119592 0.108890 0.455171 Ca3(PO4)2
5000.00 1228.15 0.345992 0.744613 -4180.392291 0.108890 0.453910 Ca3(PO4)2
5000.00 1223.15 0.345992 0.742764 -4182.658700 0.108890 0.452655 Ca3(PO4)2
5000.00 1218.15 0.345992 0.740913 -4184.918856 0.108890 0.451408 Ca3(PO4)2
5000.00 1213.15 0.345992 0.739059 -4187.172793 0.108890 0.450168 Ca3(PO4)2

rhm-oxide_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
5000.00 1378.15 0.447993 0.908319 -3260.134671 0.097573 0.411488 Mn0.07Fe''0.74Mg0.11Fe'''0.17Ti0.92O3 0 49.0802 0 9.05463 35.5661 3.45692 2.84217 0 0 0 0
5000.00 1373.15 0.449530 0.909831 -3272.506893 0.097886 0.412789 Mn0.07Fe''0.74Mg0.10Fe'''0.17Ti0.92O3 0 49.0814 0 9.04402 35.6393 3.40262 2.83259 0 0 0 0
5000.00 1368.15 0.450362 0.909900 -3279.729752 0.098044 0.413441 Mn0.07Fe''0.74Mg0.10Fe'''0.17Ti0.92O3 0 49.0826 0 9.0334 35.7127 3.34876 2.82262 0 0 0 0
5000.00 1363.15 0.450406 0.908369 -3281.198253 0.098031 0.413368 Mn0.07Fe''0.74Mg0.10Fe'''0.17Ti0.92O3 0 49.0835 0 9.02276 35.7861 3.29533 2.81225 0 0 0 0
5000.00 1358.15 0.449569 0.905055 -3276.216224 0.097826 0.412485 Mn0.07Fe''0.74Mg0.10Fe'''0.17Ti0.92O3 0 49.0843 0 9.01211 35.8597 3.24236 2.80147 0 0 0 0
5000.00 1353.15 0.447740 0.899748 -3263.975893 0.097404 0.410691 Mn0.07Fe''0.75Mg0.10Fe'''0.17Ti0.92O3 0 49.085 0 9.00143 35.9335 3.18985 2.79026 0 0 0 0
5000.00 1348.15 0.444790 0.892201 -3243.531113 0.096739 0.407870 Mn0.07Fe''0.75Mg0.10Fe'''0.17Ti0.92O3 0 49.0855 0 8.99074 36.0074 3.13781 2.77859 0 0 0 0
5000.00 1343.15 0.440568 0.882120 -3213.761682 0.095798 0.403882 Mn0.06Fe''0.75Mg0.10Fe'''0.17Ti0.92O3 0 49.0857 0 8.98004 36.0815 3.08626 2.76645 0 0 0 0
5000.00 1338.15 0.434890 0.869155 -3173.324848 0.094540 0.398561 Mn0.06Fe''0.75Mg0.10Fe'''0.17Ti0.92O3 0 49.0858 0 8.96934 36.1558 3.03521 2.75379 0 0 0 0
5000.00 1333.15 0.427535 0.852879 -3120.587905 0.092917 0.391705 Mn0.06Fe''0.75Mg0.10Fe'''0.17Ti0.92O3 0 49.0857 0 8.95864 36.2304 2.98468 2.74059 0 0 0 0
5000.00 1328.15 0.418227 0.832763 -3053.532103 0.090871 0.383064 Mn0.06Fe''0.75Mg0.10Fe'''0.17Ti0.92O3 0 49.0853 0 8.94795 36.3053 2.93467 2.72679 0 0 0 0
5000.00 1323.15 0.351151 0.697865 -2563.648798 0.076269 0.321525 Mn0.06Fe''0.76Mg0.10Fe'''0.17Ti0.92O3 0 49.0739 0 8.94533 36.3962 2.88792 2.69664 0 0 0 0
5000.00 1318.15 0.200635 0.397944 -1464.011335 0.043554 0.183645 Mn0.06Fe''0.76Mg0.10Fe'''0.17Ti0.92O3 0 49.0478 0 8.95364 36.5087 2.84516 2.64467 0 0 0 0
5000.00 1313.15 0.045847 0.090752 -334.372870 0.009947 0.041950 Mn0.06Fe''0.76Mg0.10Fe'''0.17Ti0.92O3 0 49.0228 0 8.96108 36.6198 2.80232 2.59405 0 0 0 0

clinopyroxene_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp structure formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
5000.00 1533.15 1.220468 2.935071 -15404.748940 0.378169 1.461675 cpx Na0.02Ca0.76Fe''0.18Mg0.89Fe'''0.04Ti0.01Al0.23Si1.87O6 50.9673 0.347447 5.38114 1.36456 5.77893 0 16.3828 19.4989 0.278894 0 0
5000.00 1528.15 4.175531 10.023488 -52644.395961 1.292076 4.994112 cpx Na0.02Ca0.76Fe''0.18Mg0.88Fe'''0.04Ti0.01Al0.24Si1.86O6 50.7488 0.378426 5.60796 1.42074 5.91767 0 16.1561 19.479 0.291308 0 0
5000.00 1523.15 7.084182 16.976443 -89203.006703 2.189153 8.462477 cpx Na0.02Ca0.76Fe''0.19Mg0.87Fe'''0.04Ti0.01Al0.25Si1.85O6 50.5446 0.410351 5.81358 1.4745 6.0788 0 15.9557 19.4188 0.303735 0 0
5000.00 1518.15 10.828710 25.929795 -135952.866497 3.341341 12.932907 cpx Na0.02Ca0.74Fe''0.20Mg0.88Fe'''0.04Ti0.01Al0.25Si1.85O6 50.5235 0.436146 5.75421 1.49729 6.50494 0 16.0511 18.9204 0.312408 0 0
5000.00 1513.15 14.221219 34.026283 -177972.246527 4.381175 16.980096 cpx Na0.02Ca0.72Fe''0.21Mg0.88Fe'''0.04Ti0.01Al0.25Si1.85O6 50.4939 0.461633 5.69874 1.52168 6.96427 0 16.1417 18.3979 0.3202 0 0
5000.00 1508.15 17.321866 41.409213 -216025.550376 5.327338 20.674273 cpx Na0.02Ca0.70Fe''0.23Mg0.89Fe'''0.04Ti0.01Al0.24Si1.85O6 50.4528 0.487458 5.64824 1.54864 7.45066 0 16.2167 17.8683 0.327213 0 0
5000.00 1503.15 20.165698 48.160017 -250575.122334 6.190832 24.055011 cpx Na0.02Ca0.68Fe''0.24Mg0.89Fe'''0.04Ti0.01Al0.24Si1.85O6 50.3976 0.514453 5.60421 1.579 7.95217 0 16.2646 17.3543 0.33367 0 0
5000.00 1498.15 22.773709 54.325946 -281923.834122 6.978460 27.145107 cpx Na0.02Ca0.67Fe''0.26Mg0.89Fe'''0.04Ti0.02Al0.24Si1.85O6 50.3268 0.543417 5.56809 1.61323 8.45425 0 16.2761 16.8782 0.339873 0 0
5000.00 1493.15 25.163801 59.947691 -310344.961855 7.696170 29.964387 cpx Na0.02Ca0.65Fe''0.28Mg0.89Fe'''0.05Ti0.02Al0.24Si1.85O6 50.2407 0.57491 5.54065 1.6513 8.94454 0 16.2479 16.454 0.346103 0 0
5000.00 1488.15 27.356354 65.073385 -336140.509736 8.350683 32.536643 cpx Na0.03Ca0.64Fe''0.29Mg0.89Fe'''0.05Ti0.02Al0.24Si1.85O6 50.1406 0.609175 5.52184 1.69283 9.41559 0 16.1817 16.0856 0.352545 0 0
5000.00 1483.15 29.374052 69.757986 -359632.277947 8.949377 34.889256 cpx Na0.03Ca0.62Fe''0.31Mg0.89Fe'''0.05Ti0.02Al0.24Si1.85O6 50.0288 0.646212 5.51102 1.73726 9.86463 0 16.083 15.7698 0.35928 0 0
5000.00 1478.15 31.173801 73.899306 -380347.346640 9.479639 36.970979 cpx Na0.03Ca0.62Fe''0.32Mg0.88Fe'''0.05Ti0.02Al0.24Si1.85O6 49.9052 0.686778 5.50894 1.78484 10.2836 0 15.9509 15.5132 0.366573 0 0
5000.00 1473.15 31.033877 73.374439 -377869.038161 9.421711 36.715681 cpx Na0.03Ca0.62Fe''0.32Mg0.86Fe'''0.05Ti0.02Al0.24Si1.84O6 49.7094 0.757788 5.56168 1.85896 10.448 0 15.6077 15.6748 0.381692 0 0
5000.00 1468.15 30.929853 72.935628 -375868.756980 9.374930 36.503973 cpx Na0.03Ca0.63Fe''0.33Mg0.85Fe'''0.05Ti0.02Al0.25Si1.84O6 49.507 0.834875 5.61943 1.93514 10.5978 0 15.2662 15.8425 0.397093 0 0
5000.00 1463.15 30.860940 72.580570 -374332.739761 9.338994 36.334802 cpx Na0.03Ca0.64Fe''0.33Mg0.83Fe'''0.06Ti0.03Al0.25Si1.84O6 49.2981 0.918252 5.68189 2.01317 10.7337 0 14.9275 16.0147 0.412717 0 0
5000.00 1458.15 30.824140 72.301800 -373221.285647 9.312950 36.204564 cpx Na0.03Ca0.65Fe''0.34Mg0.81Fe'''0.06Ti0.03Al0.25Si1.83O6 49.0831 1.00793 5.74859 2.09273 10.8566 0 14.5928 16.1897 0.428477 0 0
5000.00 1453.15 30.815424 72.089523 -372483.094579 9.295553 36.108517 cpx Na0.03Ca0.66Fe''0.34Mg0.79Fe'''0.06Ti0.03Al0.26Si1.83O6 48.8629 1.10364 5.81899 2.17334 10.9672 0 14.2636 16.366 0.444254 0 0
5000.00 1448.15 30.830723 71.933976 -372067.742037 9.285565 36.041949 cpx Na0.03Ca0.66Fe''0.35Mg0.78Fe'''0.06Ti0.03Al0.26Si1.82O6 48.6383 1.20489 5.89283 2.25451 11.0665 0 13.9411 16.542 0.459887 0 0
5000.00 1443.15 30.867214 71.828344 -371943.014382 9.282117 36.001566 cpx Na0.03Ca0.67Fe''0.35Mg0.76Fe'''0.07Ti0.04Al0.26Si1.82O6 48.4084 1.3116 5.97167 2.33613 11.1538 0 13.6259 16.7173 0.475212 0 0
5000.00 1438.15 30.929262 71.780957 -372161.934519 9.286134 35.990706 cpx Na0.04Ca0.68Fe''0.35Mg0.75Fe'''0.07Ti0.04Al0.27Si1.81O6 48.159 1.43082 6.06609 2.42183 11.223 0 13.3093 16.8995 0.490456 0 0
5000.00 1433.15 31.016521 71.789629 -372740.654853 9.297234 36.007901 cpx Na0.04Ca0.69Fe''0.35Mg0.73Fe'''0.07Ti0.04Al0.27Si1.80O6 47.8742 1.57146 6.18921 2.51519 11.2616 0 12.9854 17.097 0.505942 0 0
5000.00 1428.15 31.118790 71.831670 -373578.940324 9.312615 36.042870 cpx Na0.04Ca0.70Fe''0.36Mg0.71Fe'''0.07Ti0.05Al0.28Si1.79O6 47.5584 1.73275 6.3397 2.61392 11.266 0 12.6617 17.3061 0.5215 0 0
5000.00 1423.15 31.230169 71.893210 -374596.365850 9.330536 36.089117 cpx Na0.04Ca0.71Fe''0.35Mg0.69Fe'''0.08Ti0.05Al0.29Si1.78O6 47.2174 1.91341 6.51052 2.7154 11.2421 0 12.3419 17.5224 0.536925 0 0
5000.00 1418.15 31.345368 71.962507 -375718.757330 9.349594 36.141425 cpx Na0.04Ca0.72Fe''0.35Mg0.68Fe'''0.08Ti0.06Al0.30Si1.77O6 46.8624 2.10834 6.69199 2.81567 11.1987 0 12.0319 17.7392 0.551787 0 0
5000.00 1413.15 31.459582 72.029803 -376885.841947 9.368693 36.195746 cpx Na0.04Ca0.73Fe''0.35Mg0.66Fe'''0.08Ti0.07Al0.31Si1.76O6 46.5073 2.30969 6.87482 2.9104 11.1435 0 11.7392 17.9495 0.565619 0 0
5000.00 1408.15 31.568174 72.086461 -378046.269932 9.386923 36.248616 cpx Na0.04Ca0.74Fe''0.35Mg0.65Fe'''0.09Ti0.07Al0.31Si1.75O6 46.1679 2.50761 7.05041 2.99533 11.0826 0 11.4718 18.1463 0.578048 0 0
5000.00 1403.15 31.667206 72.125560 -379158.474276 9.403571 36.297173 cpx Na0.04Ca0.74Fe''0.35Mg0.64Fe'''0.09Ti0.08Al0.32Si1.74O6 45.8586 2.6923 7.21181 3.06728 11.0206 0 11.236 18.3244 0.588884 0 0
5000.00 1398.15 31.754264 72.143036 -380195.285104 9.418217 36.339494 cpx Na0.04Ca0.75Fe''0.35Mg0.62Fe'''0.09Ti0.08Al0.33Si1.73O6 45.5885 2.85684 7.35503 3.12493 10.9604 0 11.0345 18.4816 0.598163 0 0
5000.00 1393.15 31.744869 71.899380 -379906.307289 9.398482 36.245292 cpx Na0.04Ca0.76Fe''0.35Mg0.61Fe'''0.09Ti0.09Al0.34Si1.72O6 45.1868 3.14617 7.50256 3.16247 10.9225 0 10.7519 18.7282 0.599377 0 0
5000.00 1388.15 32.483729 73.613662 -390091.884109 9.678219 37.294766 cpx Na0.04Ca0.74Fe''0.37Mg0.67Fe'''0.07Ti0.06Al0.28Si1.79O6 47.1586 2.09617 6.22351 2.47357 11.5385 0 11.8263 18.1711 0.512273 0 0
5000.00 1383.15 32.254464 72.908628 -387602.603807 9.603337 36.985986 cpx Na0.04Ca0.74Fe''0.36Mg0.66Fe'''0.07Ti0.06Al0.28Si1.78O6 47.0086 2.23734 6.25971 2.44531 11.4786 0 11.7038 18.3571 0.509557 0 0
5000.00 1378.15 32.442086 73.164503 -389698.285282 9.652673 37.157632 cpx Na0.04Ca0.75Fe''0.37Mg0.65Fe'''0.07Ti0.06Al0.28Si1.78O6 46.9501 2.25667 6.26961 2.44579 11.5596 0 11.5847 18.426 0.507517 0 0
5000.00 1373.15 32.366317 72.844610 -389147.153077 9.627659 37.048215 cpx Na0.04Ca0.75Fe''0.36Mg0.65Fe'''0.07Ti0.07Al0.28Si1.78O6 46.8917 2.29627 6.32231 2.44594 11.4901 0 11.5313 18.5099 0.512479 0 0
5000.00 1368.15 32.294147 72.532969 -388635.233572 9.603646 36.942842 cpx Na0.04Ca0.76Fe''0.36Mg0.65Fe'''0.07Ti0.07Al0.28Si1.78O6 46.8312 2.33744 6.37623 2.44617 11.4208 0 11.4775 18.5931 0.51747 0 0
5000.00 1363.15 32.225293 72.228860 -388159.217297 9.580544 36.841155 cpx Na0.04Ca0.76Fe''0.36Mg0.65Fe'''0.07Ti0.07Al0.29Si1.77O6 46.7683 2.38035 6.43149 2.44652 11.3519 0 11.4232 18.6758 0.522493 0 0
5000.00 1358.15 32.159483 71.931589 -387715.902075 9.558261 36.742809 cpx Na0.04Ca0.76Fe''0.36Mg0.64Fe'''0.07Ti0.07Al0.29Si1.77O6 46.7027 2.4252 6.48823 2.44701 11.2831 0 11.3682 18.758 0.527549 0 0
5000.00 1353.15 32.096449 71.640476 -387302.139773 9.536710 36.647464 cpx Na0.04Ca0.77Fe''0.36Mg0.64Fe'''0.07Ti0.07Al0.29Si1.77O6 46.6342 2.4722 6.5466 2.44768 11.2144 0 11.3124 18.8399 0.532642 0 0
5000.00 1348.15 32.035932 71.354849 -386914.777018 9.515801 36.554777 cpx Na0.04Ca0.77Fe''0.35Mg0.64Fe'''0.07Ti0.07Al0.30Si1.77O6 46.5623 2.52164 6.6068 2.44857 11.1458 0 11.2556 18.9215 0.537772 0 0
5000.00 1343.15 31.977666 71.074023 -386550.585634 9.495441 36.464397 cpx Na0.04Ca0.77Fe''0.35Mg0.63Fe'''0.07Ti0.07Al0.30Si1.76O6 46.4866 2.57384 6.66906 2.44974 11.077 0 11.1976 19.0031 0.542943 0 0
5000.00 1338.15 31.921377 70.797287 -386206.176589 9.475532 36.375957 cpx Na0.04Ca0.78Fe''0.35Mg0.63Fe'''0.07Ti0.07Al0.30Si1.76O6 46.4066 2.62919 6.73365 2.45123 11.0081 0 11.1382 19.0849 0.548157 0 0
5000.00 1333.15 31.866775 70.523882 -385877.888068 9.455966 36.289058 cpx Na0.04Ca0.78Fe''0.35Mg0.63Fe'''0.07Ti0.08Al0.30Si1.76O6 46.3215 2.68817 6.80091 2.45313 10.9388 0 11.0771 19.1669 0.553418 0 0
5000.00 1328.15 31.813542 70.252971 -385561.632693 9.436622 36.203253 cpx Na0.04Ca0.78Fe''0.34Mg0.62Fe'''0.07Ti0.08Al0.31Si1.75O6 46.2306 2.75137 6.87127 2.45552 10.8689 0 11.014 19.2496 0.55873 0 0
5000.00 1323.15 31.090459 68.508148 -376959.839092 9.218871 35.355035 cpx Na0.04Ca0.78Fe''0.34Mg0.62Fe'''0.07Ti0.08Al0.31Si1.75O6 46.1925 2.77495 6.89755 2.45466 10.8604 0 10.9542 19.302 0.563801 0 0
5000.00 1318.15 29.429937 64.712077 -356767.527811 8.723899 33.442332 cpx Na0.04Ca0.79Fe''0.35Mg0.62Fe'''0.07Ti0.08Al0.31Si1.75O6 46.2374 2.73662 6.85665 2.44842 10.9402 0 10.9022 19.3099 0.568575 0 0
5000.00 1313.15 27.805054 61.009275 -337014.989025 8.239770 31.572791 cpx Na0.04Ca0.79Fe''0.35Mg0.61Fe'''0.07Ti0.08Al0.30Si1.76O6 46.2819 2.69912 6.81601 2.4421 11.0195 0 10.85 19.3178 0.573517 0 0
5000.00 1308.15 27.080962 59.301525 -328332.190960 8.024141 30.734762 cpx Na0.04Ca0.79Fe''0.35Mg0.61Fe'''0.07Ti0.08Al0.30Si1.76O6 46.3268 2.65368 6.80554 2.44052 11.0502 0 10.8205 19.3233 0.579493 0 0
5000.00 1303.15 26.749300 58.460634 -324468.515621 7.925416 30.345551 cpx Na0.04Ca0.79Fe''0.35Mg0.61Fe'''0.07Ti0.07Al0.30Si1.76O6 46.3717 2.60529 6.80816 2.44039 11.0595 0 10.8009 19.3281 0.585899 0 0
5000.00 1298.15 26.452455 57.698183 -321029.972484 7.837058 29.996245 cpx Na0.04Ca0.79Fe''0.35Mg0.61Fe'''0.07Ti0.07Al0.30Si1.76O6 46.4165 2.5575 6.81163 2.43964 11.067 0 10.7821 19.3333 0.592355 0 0
5000.00 1293.15 26.187857 57.008127 -317985.683543 7.758302 29.683873 cpx Na0.04Ca0.79Fe''0.35Mg0.61Fe'''0.07Ti0.07Al0.30Si1.76O6 46.461 2.51031 6.81591 2.43824 11.0727 0 10.7639 19.3391 0.598857 0 0
5000.00 1288.15 25.998834 56.484282 -315891.147368 7.702371 29.458830 cpx Na0.04Ca0.79Fe''0.35Mg0.61Fe'''0.07Ti0.07Al0.30Si1.76O6 46.5146 2.4629 6.81294 2.42913 11.0728 0 10.7555 19.3479 0.604242 0 0
5000.00 1283.15 25.938229 56.240269 -315430.572930 7.685466 29.382744 cpx Na0.04Ca0.79Fe''0.35Mg0.61Fe'''0.07Ti0.07Al0.30Si1.77O6 46.5903 2.41442 6.79075 2.40218 11.0618 0 10.77 19.3638 0.606758 0 0
5000.00 1278.15 25.881766 56.005167 -315020.649394 7.669759 29.311233 cpx Na0.04Ca0.79Fe''0.35Mg0.61Fe'''0.07Ti0.07Al0.30Si1.77O6 46.6645 2.36704 6.76949 2.37542 11.0497 0 10.7841 19.3804 0.60933 0 0
5000.00 1273.15 25.829095 55.778177 -314657.225916 7.655151 29.243902 cpx Na0.04Ca0.79Fe''0.35Mg0.61Fe'''0.07Ti0.07Al0.30Si1.77O6 46.7374 2.32073 6.74912 2.34885 11.0366 0 10.7978 19.3976 0.611959 0 0
5000.00 1268.15 25.779903 55.558585 -314336.596713 7.641550 29.180399 cpx Na0.05Ca0.79Fe''0.35Mg0.61Fe'''0.07Ti0.06Al0.30Si1.77O6 46.8089 2.27543 6.72961 2.32247 11.0225 0 10.8111 19.4154 0.614643 0 0
5000.00 1263.15 25.733910 55.345752 -314055.444339 7.628876 29.120412 cpx Na0.05Ca0.79Fe''0.35Mg0.61Fe'''0.07Ti0.06Al0.30Si1.78O6 46.8792 2.23111 6.71093 2.29626 11.0073 0 10.8241 19.4337 0.617385 0 0
5000.00 1258.15 25.690866 55.139103 -313810.791510 7.617056 29.063657 cpx Na0.05Ca0.79Fe''0.35Mg0.61Fe'''0.06Ti0.06Al0.30Si1.78O6 46.9483 2.18773 6.69304 2.27022 10.9912 0 10.8367 19.4526 0.620183 0 0
5000.00 1253.15 25.650545 54.938123 -313599.960044 7.606024 29.009881 cpx Na0.05Ca0.79Fe''0.35Mg0.61Fe'''0.06Ti0.06Al0.30Si1.78O6 47.0162 2.14524 6.67593 2.24434 10.9742 0 10.849 19.472 0.623039 0 0
5000.00 1248.15 25.612744 54.742347 -313420.535672 7.595722 28.958855 cpx Na0.05Ca0.79Fe''0.35Mg0.61Fe'''0.06Ti0.06Al0.30Si1.78O6 47.0831 2.10362 6.65956 2.21862 10.9562 0 10.8611 19.4919 0.625953 0 0
5000.00 1243.15 25.577277 54.551354 -313270.337780 7.586096 28.910373 cpx Na0.05Ca0.79Fe''0.35Mg0.61Fe'''0.06Ti0.06Al0.30Si1.78O6 47.1489 2.06283 6.64391 2.19306 10.9373 0 10.8729 19.5122 0.628925 0 0
5000.00 1238.15 25.543980 54.364762 -313147.393287 7.577099 28.864248 cpx Na0.05Ca0.79Fe''0.35Mg0.61Fe'''0.06Ti0.06Al0.30Si1.79O6 47.2136 2.02284 6.62897 2.16764 10.9175 0 10.8844 19.533 0.631957 0 0
5000.00 1233.15 25.512701 54.182227 -313049.913992 7.568687 28.820311 cpx Na0.05Ca0.79Fe''0.34Mg0.61Fe'''0.06Ti0.06Al0.29Si1.79O6 47.2774 1.98362 6.6147 2.14237 10.8968 0 10.8958 19.5542 0.635047 0 0
5000.00 1228.15 25.483303 54.003435 -312976.276887 7.560820 28.778407 cpx Na0.05Ca0.79Fe''0.34Mg0.62Fe'''0.06Ti0.06Al0.29Si1.79O6 47.3403 1.94516 6.6011 2.11725 10.8753 0 10.9069 19.5758 0.638198 0 0
5000.00 1223.15 25.455661 53.828100 -312925.006962 7.553463 28.738397 cpx Na0.05Ca0.79Fe''0.34Mg0.62Fe'''0.06Ti0.05Al0.29Si1.79O6 47.4023 1.90741 6.58815 2.09226 10.8529 0 10.9179 19.5978 0.64141 0 0
